station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label
Station3,17-04-2022,22:40:00,9.200716,6.42334,0.1505622,30.67457008,6.7184,55.7977,0.6487838,0
Station3,17-04-2022,23:00:00,11.972016,4.6671,0.233631,30.51502828,5.8786,43.614025,0.6487838,0
Station3,17-04-2022,23:20:00,8.203048,7.25323,0.2007496,30.39803096,7.05432,49.79415,0.7551418,0
Station3,17-04-2022,23:40:00,9.089864,4.71783,0.2353616,30.37675872,6.04656,78.04615,0.7232344,0
Station3,17-04-2022,00:00:00,0.332556,6.9631,0.0553792,27.64327588,6.46646,62.684125,0.744506,0
Station3,17-04-2022,00:20:00,7.75964,5.10707,0.1021054,26.31376088,6.21452,64.9796,0.797685,0
Station3,17-04-2022,00:40:00,44.008244,5.53167,0.2232474,26.63284448,6.88636,55.267975,0.6700554,0
Station3,17-04-2022,01:00:00,38.576496,6.54051,0.069224,24.5162566,6.88636,45.379775,0.7125986,0
Station3,17-04-2022,01:20:00,18.401432,6.03939,0.1505622,26.98383644,7.1383,71.3363,0.797685,0
Station3,17-04-2022,01:40:00,31.481968,6.52542,0.1332562,25.27142112,6.80238,37.963625,0.797685,0
Station3,17-04-2022,02:00:00,28.599816,7.31656,0.1176808,23.7717282,6.7184,63.21385,0.7764134,0
Station3,17-04-2022,02:20:00,34.142416,4.80258,0.121142,25.66495756,6.88636,40.2591,0.6806912,0
Station3,17-04-2022,02:40:00,18.179728,6.60012,0.268243,24.89915692,6.63442,63.21385,0.7551418,0
Station3,17-04-2022,03:00:00,3.214708,4.95356,0.1765212,27.23910332,6.21452,58.093175,0.6806912,0
Station3,17-04-2022,03:20:00,27.602148,5.47635,0.0986442,22.7612968,5.71064,44.4969,0.744506,0
Station3,17-04-2022,03:40:00,9.865828,6.3382,0.2872796,24.68643452,5.4587,54.73825,0.7551418,0
Station3,17-04-2022,04:00:00,41.01524,7.20506,0.2440146,24.33544256,7.1383,49.08785,0.797685,0
Station3,17-04-2022,04:20:00,26.05022,6.48799,0.1159502,27.61136752,6.7184,60.918375,0.7338702,0
Station3,17-04-2022,04:40:00,7.427084,6.35322,0.2197862,22.35712424,5.62666,77.693,0.638148,0
Station3,17-04-2022,05:00:00,8.86816,6.2865,0.147101,27.04765316,5.96258,78.3993,0.691327,0
Station3,17-04-2022,05:20:00,3.87982,6.68815,0.233631,22.9208386,6.21452,39.90595,0.7870492,0
Station3,17-04-2022,05:40:00,17.292912,7.39332,0.1072972,26.71793344,6.88636,61.09495,0.6487838,0
Station3,17-04-2022,06:00:00,29.93004,5.6771,0.2803572,25.0480626,5.96258,61.271525,0.7338702,0
Station3,17-04-2022,06:20:00,39.795868,5.47399,0.2872796,25.4203268,6.88636,53.855375,0.7551418,0
Station3,17-04-2022,06:40:00,11.0852,6.93363,0.2665124,23.27183056,6.13054,61.09495,0.7338702,0
Station3,17-04-2022,07:00:00,0.997668,6.25097,0.1055666,24.994882,6.7184,69.9237,0.7870492,0
Station3,17-04-2022,07:20:00,32.70134,6.28516,0.051918,25.01615424,6.55044,39.5528,0.7764134,0
Station3,18-04-2022,07:40:00,33.2556,5.36665,0.0986442,25.92022444,6.2985,33.725825,0.7657776,0
Station3,18-04-2022,08:00:00,26.161072,5.97442,0.2890102,26.95192808,7.05432,50.323875,0.7232344,0
Station3,18-04-2022,08:20:00,41.902056,6.18501,0.138448,27.122106,6.80238,40.788825,0.7551418,0
Station3,18-04-2022,08:40:00,5.764304,7.1286,0.1436398,27.64327588,6.13054,56.85715,0.6594196,0
Station3,18-04-2022,09:00:00,31.371116,6.94747,0.0398038,26.31376088,6.04656,70.100275,0.7232344,0
Station3,18-04-2022,09:20:00,7.870492,4.8325,0.2457452,26.63284448,6.46646,68.5111,0.744506,0
Station3,18-04-2022,09:40:00,19.731656,5.32804,0.1401786,24.5162566,5.54268,79.45875,0.6594196,0
Station3,18-04-2022,10:00:00,26.382776,4.6894,0.1938272,26.98383644,6.38248,62.1544,0.6700554,0
Station3,18-04-2022,10:20:00,34.585824,5.92177,0.1955578,25.27142112,6.04656,49.79415,0.7338702,0
Station3,18-04-2022,10:40:00,38.687348,6.89598,0.2647818,23.7717282,5.71064,31.960075,0.7764134,0
Station3,18-04-2022,11:00:00,40.793536,4.86705,0.2405534,25.66495756,5.71064,50.323875,0.691327,0
Station3,18-04-2022,11:20:00,23.611476,6.00917,0.164407,24.89915692,6.13054,39.729375,0.744506,0
Station3,18-04-2022,11:40:00,16.6278,4.69781,0.1626764,27.23910332,6.7184,59.858925,0.7338702,0
Station3,18-04-2022,12:00:00,33.920712,7.46663,0.1695988,22.7612968,6.80238,51.20675,0.7019628,0
Station3,18-04-2022,12:20:00,2.438744,4.96348,0.129795,24.68643452,5.71064,30.900625,0.7338702,0
Station3,18-04-2022,12:40:00,44.229948,6.78979,0.1090278,24.33544256,6.55044,73.80835,0.7125986,0
Station3,18-04-2022,13:00:00,26.161072,6.06016,0.1003748,27.61136752,5.54268,49.79415,0.691327,0
Station3,18-04-2022,13:20:00,40.017572,6.90249,0.1263338,22.35712424,6.2985,75.5741,0.6700554,0
Station3,18-04-2022,13:40:00,21.61614,6.47022,0.2699736,27.04765316,6.88636,60.38865,0.7232344,0
Station3,18-04-2022,14:00:00,6.207712,6.11041,0.1072972,22.9208386,6.04656,39.5528,0.7870492,0
Station3,18-04-2022,14:20:00,25.163404,4.69669,0.2370922,26.71793344,6.7184,71.159725,0.6487838,0
Station3,18-04-2022,14:40:00,21.61614,5.94388,0.1003748,25.0480626,6.46646,40.435675,0.797685,0
Station3,18-04-2022,15:00:00,5.210044,6.69117,0.2613206,25.4203268,6.46646,38.316775,0.6487838,0
Station3,18-04-2022,15:20:00,32.036228,5.26404,0.0449956,23.27183056,5.79462,41.495125,0.691327,0
Station3,18-04-2022,15:40:00,3.658116,6.55694,0.207672,24.994882,6.21452,37.963625,0.7657776,0
Station3,18-04-2022,16:00:00,21.283584,6.38216,0.250937,25.01615424,5.79462,42.02485,0.6700554,0
Station3,18-04-2022,16:20:00,22.392104,5.99511,0.2111332,25.92022444,5.96258,78.75245,0.797685,0
Station3,18-04-2022,16:40:00,29.37578,4.61339,0.1159502,26.95192808,6.97034,41.848275,0.691327,0
Station3,18-04-2022,17:00:00,15.851836,6.07785,0.294202,27.122106,5.54268,58.446325,0.7764134,0
Station3,18-04-2022,17:20:00,16.184392,5.8207,0.2301698,27.64327588,5.8786,48.38155,0.7870492,0
Station3,18-04-2022,17:40:00,29.93004,6.96649,0.1799824,26.31376088,6.13054,45.2032,0.6594196,0
Station3,18-04-2022,18:00:00,42.788872,7.33505,0.1176808,26.63284448,5.71064,41.141975,0.6700554,0
Station3,18-04-2022,18:20:00,15.075872,7.00943,0.2630512,24.5162566,6.21452,34.785275,0.7657776,0
Station3,18-04-2022,18:40:00,13.080536,7.48043,0.2543982,26.98383644,6.80238,36.7276,0.7125986,0
Station3,18-04-2022,19:00:00,20.175064,5.40395,0.2543982,25.27142112,6.04656,72.925475,0.7870492,0
Station3,18-04-2022,19:20:00,42.899724,5.43667,0.2145944,23.7717282,5.79462,31.7835,0.691327,0
Station3,18-04-2022,19:40:00,34.031564,5.01564,0.1246032,25.66495756,6.6504,36.7276,0.638148,0
Station3,18-04-2022,20:00:00,15.630132,5.6681,0.2301698,24.89915692,6.40101,50.8536,0.7657776,0
Station3,18-04-2022,20:20:00,43.675688,5.07951,0.0588404,27.23910332,6.6504,38.8465,0.6806912,0
Station3,18-04-2022,20:40:00,15.630132,4.80817,0.0328814,22.7612968,6.23475,39.376225,0.6806912,0
Station3,18-04-2022,21:00:00,24.830848,6.09009,0.2319004,24.68643452,5.90223,44.85005,0.6806912,0
Station3,18-04-2022,21:20:00,8.86816,6.13252,0.0986442,24.33544256,6.40101,78.3993,0.7764134,0
Station3,18-04-2022,21:40:00,23.611476,6.16629,0.2319004,27.61136752,5.98536,51.383325,0.6487838,0
Station3,18-04-2022,22:00:00,15.075872,7.49704,0.0588404,22.35712424,6.98292,54.914825,0.7870492,0
Station3,18-04-2022,22:20:00,36.913716,6.96927,0.190366,27.04765316,6.06849,39.90595,0.7125986,0
Station3,18-04-2022,22:40:00,14.078204,6.65195,0.2526676,22.9208386,5.98536,52.61935,0.638148,0
Station3,18-04-2022,23:00:00,30.4843,7.47639,0.2267086,26.71793344,6.6504,55.0914,0.7764134,0
Station3,18-04-2022,23:20:00,27.15874,7.46999,0.0744158,25.0480626,6.89979,56.15085,0.638148,0
Station3,18-04-2022,23:40:00,1.10852,4.94425,0.276896,25.4203268,6.31788,64.2733,0.691327,0
Station3,18-04-2022,00:00:00,35.47264,7.37585,0.250937,23.27183056,5.48658,33.019525,0.7232344,0
Station3,18-04-2022,00:20:00,11.0852,5.03894,0.0398038,24.994882,5.73597,69.040825,0.7125986,0
Station3,18-04-2022,00:40:00,3.658116,7.03154,0.25959,25.01615424,6.81666,39.5528,0.7551418,0
Station3,18-04-2022,01:00:00,5.653452,4.62721,0.1228726,25.92022444,5.98536,72.925475,0.7338702,0
Station3,18-04-2022,01:20:00,5.5426,6.61436,0.095183,26.95192808,5.98536,60.918375,0.797685,0
Station3,18-04-2022,01:40:00,28.045556,4.84029,0.1695988,27.122106,6.40101,69.040825,0.7125986,0
Station3,18-04-2022,02:00:00,30.706004,4.60891,0.2232474,27.64327588,6.15162,68.687675,0.6700554,0
Station3,18-04-2022,02:20:00,7.870492,6.79173,0.1747906,26.31376088,5.40345,74.8678,0.638148,0
Station3,18-04-2022,02:40:00,1.773632,5.73729,0.0726852,26.63284448,7.06605,79.45875,0.797685,0
Station3,18-04-2022,03:00:00,2.327892,7.3987,0.1263338,24.5162566,5.8191,73.278625,0.691327,0
Station3,18-04-2022,03:20:00,13.523944,4.74724,0.2457452,26.98383644,6.48414,57.56345,0.7551418,0
Station3,18-04-2022,03:40:00,31.703672,5.42492,0.2474758,25.27142112,6.48414,57.2103,0.7019628,0
Station3,18-04-2022,04:00:00,15.630132,5.03965,0.285549,23.7717282,5.48658,70.453425,0.691327,0
Station3,18-04-2022,04:20:00,38.354792,6.95438,0.276896,25.66495756,5.73597,33.725825,0.7338702,0
Station3,18-04-2022,04:40:00,21.172732,6.81884,0.1661376,24.89915692,6.98292,63.92015,0.691327,0
Station3,18-04-2022,05:00:00,27.602148,7.10149,0.034612,27.23910332,6.15162,50.50045,0.6594196,0
Station3,18-04-2022,05:20:00,11.196052,4.8291,0.138448,22.7612968,6.98292,47.145525,0.7551418,0
Station3,18-04-2022,05:40:00,3.87982,5.97897,0.1920966,24.68643452,6.89979,55.267975,0.797685,0
Station3,18-04-2022,06:00:00,5.320896,5.2738,0.1540234,24.33544256,6.73353,46.26265,0.7657776,0
Station3,18-04-2022,06:20:00,17.292912,6.968,0.2838184,27.61136752,6.98292,60.38865,0.638148,0
Station3,18-04-2022,06:40:00,23.722328,5.84913,0.2197862,22.35712424,5.8191,74.8678,0.7338702,0
Station3,18-04-2022,07:00:00,26.715332,5.87566,0.216325,27.04765316,6.89979,56.327425,0.6700554,0
Station3,18-04-2022,07:20:00,29.708336,6.01499,0.2180556,22.9208386,5.98536,59.858925,0.6700554,0
Station3,19-04-2022,07:40:00,6.872824,5.40997,0.2872796,26.71793344,5.90223,62.8607,0.7125986,0
Station3,19-04-2022,08:00:00,7.870492,7.4069,0.1851742,25.0480626,5.48658,77.163275,0.7125986,0
Station3,19-04-2022,08:20:00,37.467976,5.40967,0.1367174,25.4203268,5.8191,35.138425,0.6594196,0
Station3,19-04-2022,08:40:00,17.958024,5.96113,0.1488316,23.27183056,5.48658,32.313225,0.7657776,0
Station3,19-04-2022,09:00:00,35.694344,6.81596,0.250937,24.994882,5.48658,46.439225,0.6487838,0
Station3,19-04-2022,09:20:00,18.179728,4.7726,0.242284,25.01615424,6.23475,66.568775,0.7870492,0
Station3,19-04-2022,09:40:00,39.463312,4.73021,0.1678682,25.92022444,6.06849,75.044375,0.638148,0
Station3,19-04-2022,10:00:00,13.080536,4.74126,0.268243,26.95192808,6.48414,73.984925,0.7764134,0
Station3,19-04-2022,10:20:00,5.320896,6.51308,0.1488316,27.122106,6.81666,45.2032,0.7551418,0
Station3,19-04-2022,10:40:00,26.715332,7.36132,0.2803572,27.64327588,5.48658,73.631775,0.6594196,0
Station3,19-04-2022,11:00:00,34.142416,7.49669,0.0674934,26.31376088,5.40345,63.21385,0.691327,0
Station3,19-04-2022,11:20:00,43.343132,4.79329,0.0484568,26.63284448,6.81666,51.383325,0.7870492,0
Station3,19-04-2022,11:40:00,31.03856,4.50386,0.285549,24.5162566,6.23475,36.7276,0.7338702,0
Station3,19-04-2022,12:00:00,26.161072,7.43196,0.216325,26.98383644,5.40345,73.984925,0.744506,0
Station3,19-04-2022,12:20:00,41.236944,6.88163,0.2024802,25.27142112,6.81666,77.693,0.7870492,0
Station3,19-04-2022,12:40:00,42.567168,6.21876,0.0398038,23.7717282,6.40101,71.866025,0.744506,0
Station3,19-04-2022,13:00:00,25.274256,5.64765,0.1851742,25.66495756,6.98292,47.67525,0.7019628,0
Station3,19-04-2022,13:20:00,29.93004,5.4715,0.1176808,24.89915692,6.23475,56.15085,0.744506,0
Station3,19-04-2022,13:40:00,31.03856,4.72103,0.2370922,27.23910332,5.8191,43.7906,0.638148,0
Station3,19-04-2022,14:00:00,0.55426,6.70658,0.0761464,22.7612968,5.48658,76.810125,0.6487838,0
Station3,19-04-2022,14:20:00,16.516948,4.97224,0.1869048,24.68643452,6.48414,41.6717,0.7125986,0
Station3,19-04-2022,14:40:00,35.140084,6.64724,0.1090278,24.33544256,5.40345,75.22095,0.7657776,0
Station3,19-04-2022,15:00:00,41.458648,6.48291,0.2215168,27.61136752,5.8191,37.4339,0.7019628,0
Station3,19-04-2022,15:20:00,18.623136,4.6873,0.1972884,22.35712424,6.40101,32.4898,0.7125986,0
Station3,19-04-2022,15:40:00,41.458648,5.39903,0.25959,27.04765316,6.15162,79.1056,0.7232344,0
Station3,19-04-2022,16:00:00,6.429416,4.64864,0.1592152,22.9208386,6.81666,78.575875,0.6806912,0
Station3,19-04-2022,16:20:00,26.05022,5.0898,0.2370922,26.71793344,5.56971,37.4339,0.6487838,0
Station3,19-04-2022,16:40:00,26.271924,5.255,0.2457452,25.0480626,5.48658,35.66815,0.6806912,0
Station3,19-04-2022,17:00:00,38.576496,5.87606,0.2820878,25.4203268,6.48414,64.096725,0.6594196,0
Station3,19-04-2022,17:20:00,16.516948,4.83264,0.155754,23.27183056,6.06849,71.3363,0.7657776,0
Station3,19-04-2022,17:40:00,12.969684,5.94769,0.1972884,24.994882,5.40345,54.03195,0.797685,0
Station3,19-04-2022,18:00:00,19.509952,6.04509,0.1626764,25.01615424,6.98292,33.372675,0.7551418,0
Station3,19-04-2022,18:20:00,13.745648,5.63807,0.1090278,25.92022444,5.8191,72.39575,0.797685,0
Station3,19-04-2022,18:40:00,41.347796,5.86011,0.2820878,26.95192808,5.90223,47.498675,0.6700554,0
Station3,19-04-2022,19:00:00,5.986008,4.67199,0.2838184,27.122106,5.65284,60.918375,0.7338702,0
Station3,19-04-2022,19:20:00,12.969684,5.27865,0.285549,27.64327588,6.98292,42.378,0.744506,0
Station3,19-04-2022,19:40:00,2.106188,6.77485,0.0744158,26.31376088,5.40345,45.2032,0.6806912,0
Station3,19-04-2022,20:00:00,42.899724,5.51173,0.1488316,26.63284448,6.06849,36.0213,0.662004,0
Station3,19-04-2022,20:20:00,4.98834,6.80778,0.2647818,24.5162566,5.8191,64.096725,0.6951042,0
Station3,19-04-2022,20:40:00,39.241608,5.01244,0.1834436,26.98383644,5.40345,40.082525,0.772338,0
Station3,19-04-2022,21:00:00,17.958024,5.5277,0.1920966,25.27142112,5.8191,57.9166,0.8054382,0
Station3,19-04-2022,21:20:00,38.909052,6.84,0.216325,23.7717282,6.40101,72.39575,0.772338,0
Station3,19-04-2022,21:40:00,27.491296,4.5423,0.276896,25.66495756,6.73353,43.43745,0.6730374,0
Station3,19-04-2022,22:00:00,27.934704,5.77717,0.2924714,24.89915692,6.48414,65.156175,0.7833714,0
Station3,19-04-2022,22:20:00,5.320896,5.02125,0.2301698,27.23910332,6.98292,47.498675,0.7613046,0
Station3,19-04-2022,22:40:00,22.1704,5.41374,0.2699736,22.7612968,6.15162,77.693,0.7944048,0
Station3,19-04-2022,23:00:00,10.198384,6.40051,0.1453704,24.68643452,6.48414,41.6717,0.8164716,0
Station3,19-04-2022,23:20:00,0.110852,4.8911,0.2128638,24.33544256,6.23475,35.491575,0.7392378,0
Station3,19-04-2022,23:40:00,42.12376,6.30844,0.1834436,27.61136752,6.06849,76.9867,0.7833714,0
Station3,19-04-2022,00:00:00,37.357124,4.72601,0.103836,22.35712424,6.98292,75.397525,0.6730374,0
Station3,19-04-2022,00:20:00,32.14708,6.18227,0.2492064,27.04765316,6.40101,49.441,0.7502712,0
Station3,19-04-2022,00:40:00,21.948696,5.87721,0.1678682,22.9208386,5.98536,60.38865,0.7944048,0
Station3,19-04-2022,01:00:00,13.30224,4.68033,0.0363426,26.71793344,6.48414,67.275075,0.7833714,0
Station3,19-04-2022,01:20:00,20.729324,7.30582,0.2561288,25.0480626,5.98536,69.57055,0.8054382,0
Station3,19-04-2022,01:40:00,8.203048,7.13383,0.1955578,25.4203268,5.90223,79.45875,0.827505,0
Station3,19-04-2022,02:00:00,10.087532,5.09184,0.051918,23.27183056,6.23475,34.6087,0.7613046,0
Station3,19-04-2022,02:20:00,5.986008,6.06519,0.034612,24.994882,5.8191,53.149075,0.7833714,0
Station3,19-04-2022,02:40:00,6.983676,4.90241,0.233631,25.01615424,5.65284,70.453425,0.717171,0
Station3,19-04-2022,03:00:00,0.997668,6.29634,0.2492064,25.92022444,6.48414,47.851825,0.827505,0
Station3,19-04-2022,03:20:00,38.133088,4.85097,0.0657628,26.95192808,6.23475,31.253775,0.7613046,0
Station3,19-04-2022,03:40:00,9.200716,4.91185,0.1436398,27.122106,5.8191,43.0843,0.7613046,0
Station3,19-04-2022,04:00:00,40.904388,7.47167,0.1540234,27.64327588,6.40101,77.869575,0.662004,0
Station3,19-04-2022,04:20:00,35.140084,6.8062,0.0501874,26.31376088,6.15162,45.9095,0.7944048,0
Station3,19-04-2022,04:40:00,16.184392,4.60689,0.1488316,26.63284448,6.23475,43.967175,0.6730374,0
Station3,19-04-2022,05:00:00,4.877488,6.25703,0.181713,24.5162566,7.06605,36.7276,0.7282044,0
Station3,19-04-2022,05:20:00,18.955692,6.43555,0.1592152,26.98383644,5.56971,34.078975,0.7502712,0
Station3,19-04-2022,05:40:00,37.911384,5.61521,0.1886354,25.27142112,5.40345,71.68945,0.827505,0
Station3,19-04-2022,06:00:00,9.089864,6.04333,0.0986442,23.7717282,6.98292,64.9796,0.7944048,0
Station3,19-04-2022,06:20:00,0.332556,6.39077,0.2543982,25.66495756,6.56727,72.219175,0.7061376,0
Station3,19-04-2022,06:40:00,31.260264,6.46762,0.2197862,24.89915692,6.31788,41.6717,0.7944048,0
Station3,19-04-2022,07:00:00,32.923044,5.105,0.2924714,27.23910332,5.8191,79.282175,0.717171,0
Station3,19-04-2022,07:20:00,19.842508,5.40436,0.25959,22.7612968,5.73597,56.680575,0.7392378,0
Station3,20-04-2022,07:40:00,14.189056,5.92989,0.242284,24.68643452,5.73597,39.5528,0.7833714,0
Station3,20-04-2022,08:00:00,22.392104,6.6135,0.2405534,24.33544256,6.98292,60.565225,0.7282044,0
Station3,20-04-2022,08:20:00,5.653452,6.3877,0.1159502,27.61136752,5.65284,65.33275,0.662004,0
Station3,20-04-2022,08:40:00,0,6.65607,0.1419092,22.35712424,6.06849,42.73115,0.7392378,0
Station3,20-04-2022,09:00:00,31.925376,4.99468,0.0796076,27.04765316,6.81666,40.082525,0.7833714,0
Station3,20-04-2022,09:20:00,40.128424,5.99368,0.0744158,22.9208386,6.48414,61.80125,0.8054382,0
Station3,20-04-2022,09:40:00,32.923044,6.72813,0.1713294,26.71793344,6.6504,34.078975,0.8054382,0
Station3,20-04-2022,10:00:00,14.189056,4.68761,0.0934524,25.0480626,6.56727,49.08785,0.7502712,0
Station3,20-04-2022,10:20:00,24.609144,6.41438,0.0657628,25.4203268,5.98536,60.0355,0.6840708,0
Station3,20-04-2022,10:40:00,12.526276,7.44251,0.2440146,23.27183056,6.89979,34.078975,0.8054382,0
Station3,20-04-2022,11:00:00,4.323228,5.53366,0.2924714,24.994882,6.40101,55.621125,0.7502712,0
Station3,20-04-2022,11:20:00,33.477304,6.77192,0.1107584,25.01615424,6.06849,70.98315,0.7944048,0
Station3,20-04-2022,11:40:00,5.320896,6.97302,0.294202,25.92022444,5.40345,41.848275,0.662004,0
Station3,20-04-2022,12:00:00,38.687348,5.24898,0.1176808,26.95192808,6.6504,58.6229,0.7392378,0
Station3,20-04-2022,12:20:00,29.819188,7.32596,0.2284392,27.122106,5.40345,52.442775,0.8054382,0
Station3,20-04-2022,12:40:00,7.20538,5.53384,0.0744158,27.64327588,6.40101,50.50045,0.7282044,0
Station3,20-04-2022,13:00:00,35.805196,6.86751,0.0899912,26.31376088,6.31788,50.323875,0.6951042,0
Station3,20-04-2022,13:20:00,43.78654,7.35796,0.2890102,26.63284448,5.40345,46.96895,0.662004,0
Station3,20-04-2022,13:40:00,3.436412,5.0276,0.1263338,24.5162566,6.81666,71.159725,0.7061376,0
Station3,20-04-2022,14:00:00,11.750312,5.41837,0.0813382,26.98383644,6.6504,48.558125,0.6730374,0
Station3,20-04-2022,14:20:00,19.842508,5.6827,0.069224,25.27142112,6.98292,46.792375,0.772338,0
Station3,20-04-2022,14:40:00,0.886816,6.62031,0.2630512,23.7717282,6.73353,72.7489,0.717171,0
Station3,20-04-2022,15:00:00,17.403764,6.62493,0.190366,25.66495756,5.65284,77.163275,0.8054382,0
Station3,20-04-2022,15:20:00,26.826184,5.94858,0.2388228,24.89915692,6.98292,75.92725,0.7944048,0
Station3,20-04-2022,15:40:00,32.036228,5.76907,0.1332562,27.23910332,6.48414,43.0843,0.7502712,0
Station3,20-04-2022,16:00:00,40.017572,6.56491,0.207672,22.7612968,5.8191,63.567,0.7833714,0
Station3,20-04-2022,16:20:00,41.902056,6.38169,0.0571098,24.68643452,6.23475,53.149075,0.827505,0
Station3,20-04-2022,16:40:00,5.875156,5.85174,0.1972884,24.33544256,7.06605,54.73825,0.7502712,0
Station3,20-04-2022,17:00:00,14.41076,7.27347,0.190366,27.61136752,5.56971,46.6158,0.8164716,0
Station3,20-04-2022,17:20:00,23.944032,5.91711,0.0674934,22.35712424,5.90223,75.397525,0.6730374,0
Station3,20-04-2022,17:40:00,3.103856,5.46988,0.2647818,27.04765316,6.89979,79.1056,0.7282044,0
Station3,20-04-2022,18:00:00,9.754976,5.42654,0.1349868,22.9208386,6.81666,59.505775,0.717171,0
Station3,20-04-2022,18:20:00,42.012908,5.30515,0.2786266,26.71793344,6.89979,63.390425,0.827505,0
Station3,20-04-2022,18:40:00,21.61614,5.66572,0.2232474,25.0480626,6.98292,42.378,0.717171,0
Station3,20-04-2022,19:00:00,37.357124,5.44033,0.1228726,25.4203268,5.65284,40.788825,0.7392378,0
Station3,20-04-2022,19:20:00,44.229948,6.27194,0.1315256,23.27183056,5.90223,56.15085,0.717171,0
Station3,20-04-2022,19:40:00,39.241608,6.73062,0.2094026,24.994882,6.15162,69.393975,0.8054382,0
Station3,20-04-2022,20:00:00,29.93004,6.97915,0.2145944,25.01615424,5.98536,70.63,0.772338,0
Station3,20-04-2022,20:20:00,3.103856,5.95998,0.1522928,25.92022444,6.98292,49.264425,0.6840708,0
Station3,20-04-2022,20:40:00,22.281252,7.13276,0.077877,26.95192808,5.73597,73.278625,0.7392378,0
Station3,20-04-2022,21:00:00,37.246272,4.63191,0.1072972,27.122106,5.56971,38.8465,0.662004,0
Station3,20-04-2022,21:20:00,35.47264,4.91985,0.1626764,27.64327588,5.65284,68.15795,0.7282044,0
Station3,20-04-2022,21:40:00,20.064212,5.0912,0.2111332,26.31376088,6.56727,76.9867,0.6730374,0
Station3,20-04-2022,22:00:00,20.840176,4.54362,0.2197862,26.63284448,6.23475,46.96895,0.6951042,0
Station3,20-04-2022,22:20:00,40.46098,4.64519,0.25959,24.5162566,5.40345,43.614025,0.7613046,0
Station3,20-04-2022,22:40:00,23.27892,5.36638,0.224978,26.98383644,6.89979,49.617575,0.7502712,0
Station3,20-04-2022,23:00:00,1.330224,5.07272,0.2543982,25.27142112,6.81666,48.911275,0.7502712,0
