Station,Date,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l)
station3,20-03-2022 05:39,63.5,8.6,0.4,26.1,3.6,247.4,0.95
station3,20-03-2022 05:59,39.4,7.5,0.9,27.13,1.9,206.2,1.78
station3,20-03-2022 06:19,34.9,7.4,0.2,26.84,5,96.9,1.62
station3,20-03-2022 06:39,37.5,8.7,0.6,31.29,1.1,294.7,1.34
station3,20-03-2022 06:59,53.9,8.5,0.9,31.42,1.6,289.3,1.71
station3,20-03-2022 07:19,65,7.7,0.8,37.59,6.1,181.6,1.97
station3,20-03-2022 07:39,41.3,7.7,0.8,24.98,4.4,143.4,1.32
station3,20-03-2022 07:59,71.5,6.6,0.3,36.48,5.5,134.7,1.07
station3,20-03-2022 08:19,36.3,7.5,0.9,33.44,5.8,291.9,1.04
station3,20-03-2022 08:39,55,6.6,0.9,29.82,2.5,212.9,1.95
station3,20-03-2022 08:59,68.7,6.1,0.2,39.09,4.1,194.8,1.76
station3,20-03-2022 09:19,36.4,7.1,0.8,27.27,4.1,149.9,1.8
station3,20-03-2022 09:39,86.4,6.2,0.8,24.71,4.4,109.6,1.72
station3,20-03-2022 09:59,59.6,9.2,0.7,22.04,4,172.4,0.87
station3,20-03-2022 10:19,42.3,8.9,0.2,38.74,2.7,198,2
station3,20-03-2022 10:39,76.1,8.9,1,22.59,2.5,103.8,1.96
station3,20-03-2022 10:59,50.4,9.1,0.6,28.94,3.8,158.4,1.84
station3,20-03-2022 11:19,56.6,7.5,0.4,22.42,5.7,173,1.7
station3,20-03-2022 11:39,96.3,6.9,0.9,30.7,4.7,162.1,1.87
station3,20-03-2022 11:59,87.6,7.3,0.9,28.17,4.9,229.3,1.1
station3,20-03-2022 12:19,74.4,7.8,0.8,39.19,4.7,236.8,1.22
station3,20-03-2022 12:39,61.2,6.9,0.5,36.48,3.5,102,1.51
station3,20-03-2022 12:59,39.9,8.8,0.8,31.45,4.4,95.4,1.13
station3,20-03-2022 13:19,35.2,6.3,0.4,37.64,4.1,117.2,1.11
station3,20-03-2022 13:39,94.7,7.7,0.2,21.49,4.1,273.2,1.17
station3,20-03-2022 13:59,47.1,7.5,0.4,37.72,2.8,95.3,0.85
station3,20-03-2022 14:19,36.8,6.4,0.7,36.38,4.7,224.3,1.61
station3,20-03-2022 14:39,78.9,8.1,0.5,33.95,6.1,293.7,1.63
station3,20-03-2022 14:59,91.1,7.4,0.9,34.96,4.4,264,1.58
station3,20-03-2022 15:19,82.4,6.5,0.7,36.49,5.8,208.6,1.07
station3,20-03-2022 15:39,68.1,6.7,0.3,33.67,1.6,296,1.61
station3,20-03-2022 15:59,65.3,7.3,0.3,34.01,4.4,249.6,1.02
station3,20-03-2022 16:19,34.7,9.1,0.6,25.55,3.9,202.7,1.2
station3,20-03-2022 16:39,77.5,8.8,0.5,35.45,3.5,246.5,1.06
station3,20-03-2022 16:59,44.2,7.4,0.5,23.36,3.7,250.2,1.56
station3,20-03-2022 17:19,84.2,7.7,0.9,36.1,4.9,192.5,1.84
station3,20-03-2022 17:39,95.2,7.1,0.8,24.33,5.3,123.3,1.66
station3,20-03-2022 17:59,69.4,7,0.8,25.3,1.2,239.7,1.96
station3,20-03-2022 18:19,86.5,8.4,0.3,29.84,3.9,99,1.13
station3,20-03-2022 18:39,64.4,7.1,1,24.8,5.7,227.4,0.83
station3,20-03-2022 18:59,68.6,6.4,0.9,37.87,5.6,268,1.55
station3,20-03-2022 19:19,52,9.2,0.6,25.51,5,274.4,1.02
station3,20-03-2022 19:39,46.1,8.6,0.6,32.96,2.4,245.7,1.56
station3,20-03-2022 19:59,93.5,9.1,0.7,29.7,5.6,102.4,1.23
station3,20-03-2022 20:19,57.9,7.9,0.9,32.14,4.1,186.9,1.25
station3,20-03-2022 20:39,71.2,6.6,0.3,38.91,1.4,128.6,1.74
station3,20-03-2022 20:59,50.6,8.6,0.2,35.78,4.3,110.2,1.46
station3,20-03-2022 21:19,37.8,7.2,0.5,27.98,1.9,239.8,1.28
station3,20-03-2022 21:39,92.1,6.1,0.4,36.23,3.8,242.3,1.81
station3,20-03-2022 21:59,98.7,8.8,0.5,34.65,6.1,199.5,0.97
station3,20-03-2022 22:19,90.5,6.4,0.5,27.11,1.2,199.4,1.81
station3,20-03-2022 22:39,55.1,9,0.6,28.87,3.2,193.3,0.86
station3,20-03-2022 22:59,43.9,7,0.5,25.74,2,141.2,1.96
station3,20-03-2022 23:19,64.6,9,0.4,38.95,4.5,248.2,1.52
station3,20-03-2022 23:39,87.1,7.9,0.8,25.13,5.3,265.7,1.2
station3,20-03-2022 23:59,64.2,7.5,0.9,30.42,1.6,146,1.14
station3,21-03-2022 00:19,73.2,7.1,0.3,26.57,1.8,145.6,1.52
station3,21-03-2022 00:39,78.4,7.4,0.9,31.36,1.3,219.6,1.94
station3,21-03-2022 00:59,83.8,8.7,0.6,34.88,3.7,287.5,1.36
station3,21-03-2022 01:19,33.7,9.2,0.2,24.37,4.2,211.4,1.65
station3,21-03-2022 01:39,94,6.6,0.2,22.78,1.8,250.3,1.62
station3,21-03-2022 01:59,77.6,6.5,0.5,35.46,3.8,206.1,1.02
station3,21-03-2022 02:19,78.5,7.8,0.8,30.85,4.4,188.3,1.15
station3,21-03-2022 02:39,81,7.2,0.5,25.15,2.4,189.9,1.75
station3,21-03-2022 02:59,38.9,6.7,0.9,30.25,4.3,246.9,1.91
station3,21-03-2022 03:19,76.1,6.8,0.9,31.73,3,296.1,1.67
station3,21-03-2022 03:39,36,7.9,0.7,26.03,4.9,165.3,1.06
station3,21-03-2022 03:59,63.8,8.1,0.2,29.44,4,131.1,0.84
station3,21-03-2022 04:19,44.5,6.9,0.4,23.54,5.2,151.3,1.37
station3,21-03-2022 04:39,89.2,7.7,0.9,22.55,4.5,267.6,1.99
station3,21-03-2022 04:59,41.4,7.1,0.7,26.42,2,193.1,0.97
station3,21-03-2022 05:19,72.1,9.1,0.9,35.92,3.6,157.4,1.6
station3,21-03-2022 05:39,79.6,8.1,0.4,31.74,4.7,188.5,1.36
station3,21-03-2022 05:59,79.5,7.1,0.6,35.78,4.6,109,1.91
station3,21-03-2022 06:19,48.2,6.7,0.7,29.58,2.3,91.3,1.25
station3,21-03-2022 06:39,68,7.7,0.8,38.74,5.8,231.6,1.22
station3,21-03-2022 06:59,41.3,8.1,0.4,36.82,1.6,218.5,0.81
station3,21-03-2022 07:19,42.8,7.8,0.4,37.11,3.6,180,2
station3,21-03-2022 07:39,71,8.6,0.7,24.79,1.5,238.6,0.83
station3,21-03-2022 07:59,33,8.2,0.5,37.15,2,110.5,1.25
station3,21-03-2022 08:19,66.7,7.5,1,34.71,5.9,161.6,1.23
station3,21-03-2022 08:39,36.4,7.8,0.7,24.8,5.8,237.9,1.35
station3,21-03-2022 08:59,90.9,8,0.2,33.56,5.5,236.5,0.98
station3,21-03-2022 09:19,32.3,8.7,0.5,33.76,3.6,263.7,1.6
station3,21-03-2022 09:39,69.8,6.7,0.4,38.61,5.4,107.8,0.92
station3,21-03-2022 09:59,73.7,8.8,0.5,27.16,3.3,221.4,1.26
station3,21-03-2022 10:19,81.5,8.8,0.6,33.94,5.6,274.9,1.4
station3,21-03-2022 10:39,60.2,6.2,0.6,30.39,4,252.2,1.8
station3,21-03-2022 10:59,92.3,6.8,0.4,37.89,2.3,232.3,1.13
station3,21-03-2022 11:19,95.4,9,0.3,23.2,5,127.7,1.91
station3,21-03-2022 11:39,82.5,6.2,0.8,35,1.9,108,1.14
station3,21-03-2022 11:59,69.8,6.3,0.6,24.23,5.3,279.7,1.01
station3,21-03-2022 12:19,49.7,6.1,0.6,30.65,4.8,272.1,1.68
station3,21-03-2022 12:39,93.2,8.5,0.3,36.84,4.6,278.4,1.63
station3,21-03-2022 12:59,58.8,9.2,0.6,23.6,4.1,259.2,0.94
station3,21-03-2022 13:19,82.2,9.1,0.9,30.53,5.6,103,1.95
station3,21-03-2022 13:39,40.1,7.7,0.5,38.41,4.2,260.1,0.99
station3,21-03-2022 13:59,98.9,9.2,0.6,21.78,3.7,259.1,0.91
station3,21-03-2022 14:19,91.7,6.4,1,29.95,4.7,192.3,1.45
station3,21-03-2022 14:39,36,8.6,0.8,25.57,2.5,186.9,1.7
station3,21-03-2022 14:59,64.6,6.3,0.4,27.79,6.1,219.2,1.54
station3,21-03-2022 15:19,72.6,6.5,0.6,38.98,5.5,147.8,1.36
station3,21-03-2022 15:39,32.3,6.7,0.2,23.85,2.5,226.9,1.71
station3,21-03-2022 15:59,58,7.9,0.8,37.69,3.1,208.1,1.6
station3,21-03-2022 16:19,62.5,7.3,0.5,36.23,6.2,253.4,1.23
station3,21-03-2022 16:39,74.5,6.3,1,24.21,5.8,178.7,1.56
station3,21-03-2022 16:59,56.3,8.2,0.9,32.42,6.2,129.5,1.21
station3,21-03-2022 17:19,89.8,6.3,1,21.6,2.2,193.2,0.84
station3,21-03-2022 17:39,36.4,7.5,0.6,26.52,2.3,171,1
station3,21-03-2022 17:59,31.3,7,0.2,30.68,4.7,119.8,1.36
station3,21-03-2022 18:19,60,6.2,0.8,23.99,4.7,138.5,1.22
station3,21-03-2022 18:39,63.3,6.3,0.3,21.12,2,155.2,1.89
station3,21-03-2022 18:59,72.1,6.5,0.4,32.72,4.7,218.9,1.63
station3,21-03-2022 19:19,65,8,0.6,38.78,6.2,245,0.93
station3,21-03-2022 19:39,36.1,8,0.7,22.75,1.1,142.5,1.09
station3,21-03-2022 19:59,72.2,6.3,0.4,34.74,1.8,294.2,1.56
station3,21-03-2022 20:19,86.3,6.4,0.8,24.61,5.7,243.7,1.97
station3,21-03-2022 20:39,50.6,7.2,0.5,29.49,1.2,155.3,0.92
station3,21-03-2022 20:59,90.5,7.7,0.8,39.43,3.5,294.5,1.18
station3,21-03-2022 21:19,33,7.2,0.2,30.56,3.3,175.1,1.66
station3,21-03-2022 21:39,50.9,6.4,0.7,33.7,1.2,213.3,1.77
station3,21-03-2022 21:59,42.6,7.1,0.2,32.58,6,271.4,1.21
station3,21-03-2022 22:19,96.5,8.3,0.6,21.08,3.9,200.6,0.94
station3,21-03-2022 22:39,49.6,6.1,0.9,28.31,3.9,129.6,1.13
station3,21-03-2022 22:59,97.1,6.2,0.3,26.63,5.4,145.7,1.9
station3,21-03-2022 23:19,73.9,6.7,0.5,25.9,1.7,219.3,1.92
station3,21-03-2022 23:39,97.7,7.3,0.9,29.3,3.8,199.2,1.7
station3,21-03-2022 23:59,78.6,8.5,0.5,24,4.3,270,1.86
station3,22-03-2022 00:19,86.2,6.3,0.2,31.31,2.7,127.5,1.39
station3,22-03-2022 00:39,63.4,6.8,0.8,32.26,2.1,218.5,1.44
station3,22-03-2022 00:59,83.6,8,0.9,29.3,2.9,208.9,1.04
station3,22-03-2022 01:19,55.2,8.2,0.2,39.34,1.6,92.2,1.11
station3,22-03-2022 01:39,83.3,6.9,1,35.13,3.7,266.9,1.1
station3,22-03-2022 01:59,40.4,8.8,1,36.34,1.7,195,1.63
station3,22-03-2022 02:19,72,7.1,0.3,35.66,5.1,191.5,1.19
station3,22-03-2022 02:39,97.6,8.4,0.3,29.24,5.7,150.6,1.88
station3,22-03-2022 02:59,90,7.9,0.6,25.21,2.3,101.9,1.71
station3,22-03-2022 03:19,90.8,6.7,0.4,36.48,4.4,271.9,1.46
station3,22-03-2022 03:39,69.7,6.6,0.8,30.13,5,168.1,1.19
station3,22-03-2022 03:59,88,6.7,1,26.73,4.2,271.4,1.17
station3,22-03-2022 04:19,42.6,6.8,0.4,39.14,2.9,227,1.71
station3,22-03-2022 04:39,75.3,9.1,0.2,24.05,5,197.2,1.79
station3,22-03-2022 04:59,94.2,7,0.9,21.76,1.2,138.1,1.45
station3,22-03-2022 05:19,36.3,6.9,0.5,31.24,5.7,269.3,1.58
station3,22-03-2022 05:39,95.3,6.2,0.5,37.15,2.1,138.5,0.93
station3,22-03-2022 05:59,69,7.6,0.2,37.4,4.7,111.2,1.79
station3,22-03-2022 06:19,31.5,8.4,0.3,39.35,5.1,272.9,1.06
station3,22-03-2022 06:39,48.8,7.6,0.8,37.04,3.3,229.8,1.68
station3,22-03-2022 06:59,81.3,7.8,1,38.05,1.9,203.9,1.78
station3,22-03-2022 07:19,51.1,6.6,0.7,26.83,6.2,190.7,1.93
station3,22-03-2022 07:39,48.2,7.7,0.4,25.26,5.2,214.7,0.89
station3,22-03-2022 07:59,62.4,7.4,0.4,36.3,5.2,192.7,0.88
station3,22-03-2022 08:19,80.5,6.6,0.8,31.87,5.5,275.3,1.68
station3,22-03-2022 08:39,85.4,6.7,0.6,34.95,2.2,270.4,1.98
station3,22-03-2022 08:59,69.3,6.7,0.8,26.75,6,221.4,1.63
station3,22-03-2022 09:19,70.2,7.4,0.3,39.55,3.8,190.7,1.88
station3,22-03-2022 09:39,45.1,7.8,1,22.97,2.8,218.9,0.8
station3,22-03-2022 09:59,99.1,6.6,0.5,39.98,2.6,129.1,1.48
station3,22-03-2022 10:19,87.2,6.6,0.7,34.8,1.9,239.5,0.92
station3,22-03-2022 10:39,54.6,6.6,0.3,21.18,4.3,299.2,1.83
station3,22-03-2022 10:59,51.1,8.7,1,35.19,1,281.1,0.92
station3,22-03-2022 11:19,71.9,7.1,0.3,24,1.2,147.1,1.59
station3,22-03-2022 11:39,40.5,8.8,0.4,37.98,4.3,205.9,1.66
station3,22-03-2022 11:59,73.4,6.3,0.9,22.89,2.3,215.2,0.81
station3,22-03-2022 12:19,85.6,6.8,0.4,31.62,6.1,279.9,1.51
station3,22-03-2022 12:39,59.6,7.5,0.6,28.44,3.3,285.2,0.8
station3,22-03-2022 12:59,62.6,8.4,0.4,23.31,6.2,172.6,1.42
station3,22-03-2022 13:19,33,7.4,0.6,36.41,3,136.2,1.85
station3,22-03-2022 13:39,81.6,6.7,0.6,34.05,5.3,95.7,0.99
station3,22-03-2022 13:59,97.6,8.8,0.3,37.81,2.8,188.4,1.35
station3,22-03-2022 14:19,47.3,7.5,1,33.93,4.7,201,1.68
station3,22-03-2022 14:39,55.7,9.2,1,29.45,5.7,256.3,1.4
station3,22-03-2022 14:59,54.6,8,0.8,32.81,5.8,204.8,0.98
station3,22-03-2022 15:19,74.3,9.1,0.7,25.3,2.6,121.6,1.83
station3,22-03-2022 15:39,43.8,8.2,1,26.34,4.2,297.7,1.46
station3,22-03-2022 15:59,96.9,7.8,0.8,32.67,2.9,138.2,1.16
station3,22-03-2022 16:19,59.2,7.7,0.8,32.97,2.4,214.3,1.31
station3,22-03-2022 16:39,90.7,6.7,0.2,35.81,1.6,158.8,1.1
station3,22-03-2022 16:59,44.8,7.9,0.6,23.27,5.9,155.6,1.69
station3,22-03-2022 17:19,56.1,6.3,0.8,22.02,5.5,167,1.77
station3,22-03-2022 17:39,88.5,9.1,0.3,24.69,4,122.8,1.74
station3,22-03-2022 17:59,53.5,8.2,0.3,30.33,3.5,132.2,1.21
station3,22-03-2022 18:19,40.5,8.8,0.6,33.83,5.5,281.2,1.41
station3,22-03-2022 18:39,76.5,8.6,1,37,1.7,104,0.97
station3,22-03-2022 18:59,49.1,6.3,0.6,38.26,5.5,277,1.96
station3,22-03-2022 19:19,50.2,9.2,1,31.11,2,279.8,1.96
station3,22-03-2022 19:39,56.5,7.6,0.5,35.01,2,251.8,0.92
station3,22-03-2022 19:59,63.4,6.1,0.9,22.01,3.4,225.2,1.44
station3,22-03-2022 20:19,68.9,7.3,0.4,30.15,2.4,125.8,1.97
station3,22-03-2022 20:39,61.8,7.4,0.2,39.7,4.1,216.5,0.89
station3,22-03-2022 20:59,36.8,6.4,0.9,32.37,3.6,174.3,1.38
station3,22-03-2022 21:19,46.5,6.5,0.5,26.13,2.7,149.4,1.7
station3,22-03-2022 21:39,56.3,6.2,0.2,29.47,1.4,131.5,1.14
station3,22-03-2022 21:59,95,6.9,0.3,30.52,4,231.1,1.14
station3,22-03-2022 22:19,93.9,9,0.3,25.56,4.9,95.4,0.92
station3,22-03-2022 22:39,50.2,8.5,0.7,35.86,5.5,219.7,1.34
station3,22-03-2022 22:59,57.2,7.4,0.4,32.75,2.8,183.3,1.99
station3,22-03-2022 23:19,75.6,9.2,0.3,25.27,6,278.3,0.96
station3,22-03-2022 23:39,35.4,8.1,0.2,26.98,4.2,102.5,1.13
station3,22-03-2022 23:59,71.6,7.6,0.5,35.85,5.9,202,1.95
station3,23-03-2022 00:19,75.7,7.3,0.6,30.44,4.9,295.5,0.84
station3,23-03-2022 00:39,39.6,6.6,0.2,30.11,4.6,101,1.43
station3,23-03-2022 00:59,99,8.4,0.9,31.29,2.4,135.4,0.99
station3,23-03-2022 01:19,60.3,8.6,0.4,31.74,5.5,209.7,1.94
station3,23-03-2022 01:39,88.3,7.3,0.7,29.26,5.2,292.5,0.85
station3,23-03-2022 01:59,74.8,7.6,1,30.51,3,206.2,1.65
station3,23-03-2022 02:19,69.5,6.2,0.2,35.72,4.9,223.2,1.3
station3,23-03-2022 02:39,96.1,7.2,0.5,29.97,2.2,132.9,0.95
station3,23-03-2022 02:59,58.4,8.6,1,34.67,2.3,95.4,1.82
station3,23-03-2022 03:19,97.6,8.3,0.3,39.79,4.8,269.2,1.77
station3,23-03-2022 03:39,94.6,9,0.8,27.37,6.2,202.1,1.46
station3,23-03-2022 03:59,86.4,8.5,1,28.24,4.5,138.9,1.29
station3,23-03-2022 04:19,67.4,8.7,0.4,39.59,4.3,175.1,0.87
station3,23-03-2022 04:39,72.3,6.2,0.8,22.32,2.2,252.2,1.44
station3,23-03-2022 04:59,91.2,8.4,0.7,34.01,5.4,111.9,0.93
station3,23-03-2022 05:19,88.7,8.1,0.2,28.75,5,106.2,0.88
station3,23-03-2022 05:39,99,8.8,1,24.23,3.2,211.5,1.68
station3,23-03-2022 05:59,97.9,6.9,0.4,29.56,4.5,197.9,1.59
station3,23-03-2022 06:19,95.2,8.2,0.2,30.84,3.9,216.2,1.79
station3,23-03-2022 06:39,37.1,7.8,0.9,26.48,4.5,174.6,1.29
station3,23-03-2022 06:59,70.5,8.2,0.6,39.16,2.3,139.7,1.57
station3,23-03-2022 07:19,60.2,8.2,0.7,38.73,4.6,265.7,1.79
station3,23-03-2022 07:39,55.9,6.3,1,35.95,1.6,280.3,1.32
station3,23-03-2022 07:59,61,7.9,1,32.09,1.2,131.7,1.48
station3,23-03-2022 08:19,93.7,9,0.8,36.24,1.3,249.2,1.09
station3,23-03-2022 08:39,56.5,8.5,0.6,25.55,4.5,102.1,1
station3,23-03-2022 08:59,35.7,7.2,1,31.12,4.8,264.1,1.57
station3,23-03-2022 09:19,53,8.1,0.7,31.67,3.4,292.9,1.36
station3,23-03-2022 09:39,39.2,6.9,1,23.81,5.5,116.1,1.55
station3,23-03-2022 09:59,40.8,6.5,0.4,22.84,4.7,113,1.26
station3,23-03-2022 10:19,39.5,8.5,0.9,35.1,1.4,100,1.33
station3,23-03-2022 10:39,97.4,8.7,0.7,29.16,5.2,134.1,0.87
station3,23-03-2022 10:59,95.8,7.9,0.6,32.44,4.6,152.7,1.71
station3,23-03-2022 11:19,77.6,7,0.2,33.94,1.2,297.5,1.07
station3,23-03-2022 11:39,48.9,7.4,0.8,24.75,4.7,292.9,1.34
station3,23-03-2022 11:59,75.6,7.1,0.8,23.66,5.6,227.6,1.67
station3,23-03-2022 12:19,79.4,8,0.9,26.64,1.7,195.3,1.53
station3,23-03-2022 12:39,38.8,6.4,0.9,29.25,1.1,173.5,1.21
station3,23-03-2022 12:59,95.8,8.3,0.3,31.61,4.4,205.6,1.71
station3,23-03-2022 13:19,54.8,8.6,0.4,25.85,5.2,107.7,1.58
station3,23-03-2022 13:39,65.4,6.3,0.2,25.86,1.4,94.2,1.24
station3,23-03-2022 13:59,33.6,6.4,0.6,25.02,2.2,106.5,1.6
station3,23-03-2022 14:19,53.6,6.8,0.4,24.35,4,181.7,1.86
station3,23-03-2022 14:39,93,7.1,0.2,37.79,3.4,210.3,0.96
station3,23-03-2022 14:59,38.5,6.3,0.6,25.66,1.4,91.7,0.95
station3,23-03-2022 15:19,48.9,8.8,0.2,31.09,4.3,118.2,1.79
station3,23-03-2022 15:39,32.5,7.1,0.9,37.83,2.7,299.5,1.5
station3,23-03-2022 15:59,98.3,9,1,36.23,4.3,105.3,1.67
station3,23-03-2022 16:19,64.4,9.1,0.9,21.93,3,226.4,1.55
station3,23-03-2022 16:39,68.5,6.4,0.3,25.92,2.5,147,1.28
station3,23-03-2022 16:59,41.7,9.1,0.2,36.76,5.2,265.1,1.18
station3,23-03-2022 17:19,70.4,7.2,0.9,35.28,4.5,207.4,1.54
station3,23-03-2022 17:39,77.7,7.1,0.9,38.32,5.7,242.1,1.45
station3,23-03-2022 17:59,87.6,7.4,0.7,31.17,1.4,180.2,1.5
station3,23-03-2022 18:19,76,6.7,0.8,26.3,3.4,205.5,1.16
station3,23-03-2022 18:39,57,9,0.7,28.43,3.4,269.5,1.88
station3,23-03-2022 18:59,48.2,7.6,0.4,30.39,1.6,184.2,1.41
station3,23-03-2022 19:19,56.1,6.4,1,35.84,4.6,231.7,1.29
station3,23-03-2022 19:39,70.5,6.9,0.6,35.37,2.5,200.1,0.95
station3,23-03-2022 19:59,57.7,8.9,0.7,32.63,4.9,235.8,1.25
station3,23-03-2022 20:19,65.9,7.9,0.8,23.27,4.8,241.4,1.26
station3,23-03-2022 20:39,49.4,7,0.3,28.24,5,293.5,1.95
station3,23-03-2022 20:59,94.5,8.2,0.9,34.07,3.3,166.1,1.49
station3,23-03-2022 21:19,37.7,8.3,0.4,33.57,3.9,114.1,0.89
station3,23-03-2022 21:39,58.9,6.3,0.9,26.67,6.2,232.8,1.99
station3,23-03-2022 21:59,55.5,8.2,0.9,39.61,4.3,201.3,0.88
station3,23-03-2022 22:19,94.6,7.4,0.9,34.07,3.4,158.2,1.59
station3,23-03-2022 22:39,86.3,6.7,1,28.9,3.4,101,1.59
station3,23-03-2022 22:59,71.1,8.4,0.3,38.83,5,149.1,1.19
station3,23-03-2022 23:19,64.9,9,0.9,31.76,3.7,143.8,1.43
station3,23-03-2022 23:39,33.2,7.6,1,25.53,4.2,258.3,1.85
station3,23-03-2022 23:59,35.2,8.7,0.6,28.81,3,282.3,0.87
station3,24-03-2022 00:19,31.6,6.1,0.6,29.07,1.5,277.6,2
station3,24-03-2022 00:39,50.1,7.2,0.4,25.71,5,125.5,0.97
station3,24-03-2022 00:59,38.2,9.1,1,31.45,5.4,284.1,1.79
station3,24-03-2022 01:19,79.1,7,0.6,31,1.7,247.3,1.45
station3,24-03-2022 01:39,62.7,6.5,0.4,26.94,2.9,281.9,1.22
station3,24-03-2022 01:59,90.2,7.5,0.9,29.37,4.6,238.2,1.45
station3,24-03-2022 02:19,44.4,8.7,0.7,32.32,2.9,124.5,1.77
station3,24-03-2022 02:39,96.6,7.9,0.8,36.78,5.4,118.4,1.78
station3,24-03-2022 02:59,46.3,6.9,1,39.44,2.5,91.8,1.8
station3,24-03-2022 03:19,81.4,6.3,0.5,36.38,6,148.3,0.99
station3,24-03-2022 03:39,71.6,6.6,0.6,38.05,2,131.2,1.31
station3,24-03-2022 03:59,91.9,7.6,0.3,34.54,3.5,202.4,1.43
station3,24-03-2022 04:19,92.6,7.6,0.8,25.67,5.9,149,1.76
station3,24-03-2022 04:39,47.3,6.5,0.4,37.96,3.2,200.6,1.81
station3,24-03-2022 04:59,80.3,8,1,37.84,3.6,299.3,1.24
station3,24-03-2022 05:19,84.4,8.6,1,38.48,4.3,254.1,1.97
station3,24-03-2022 05:39,57.3,7.4,0.3,39.65,3,196.2,0.85
station3,24-03-2022 05:59,87.3,9.1,0.6,25.12,4.8,164.1,1.77
station3,24-03-2022 06:19,97.9,8.7,0.8,23.34,1.6,140.7,1.22
station3,24-03-2022 06:39,50.1,7.7,0.9,27.54,2.5,114.2,0.95
station3,24-03-2022 06:59,37.3,7.3,0.8,26.12,2.9,235.8,1.78
station3,24-03-2022 07:19,64.3,8.5,0.9,33.33,1.2,166,1.2
station3,24-03-2022 07:39,35.7,9.1,0.3,21.75,3.1,120.4,1.77
station3,24-03-2022 07:59,39,6.6,1,39.6,6.1,183.2,1.58
station3,24-03-2022 08:19,98.3,8.7,0.7,25.49,1.4,160.9,1.86
station3,24-03-2022 08:39,65.1,8.8,0.8,34.04,1.5,227.9,1.88
station3,24-03-2022 08:59,33.6,7,0.4,35.47,4.5,271.1,1.54
station3,24-03-2022 09:19,73.8,6.6,0.6,22.74,4.9,127.6,1.24
station3,24-03-2022 09:39,54.7,7.7,0.7,26.37,6.2,173.8,1.97
station3,24-03-2022 09:59,34,8.5,0.4,34.44,3.3,263.9,0.86
station3,24-03-2022 10:19,62.4,8.7,0.9,29.25,6.2,299.7,1.7
station3,24-03-2022 10:39,50.9,9,0.6,35.74,5.3,199,0.82
station3,24-03-2022 10:59,44.4,8.2,0.3,33.17,2.1,202.9,1.03
station3,24-03-2022 11:19,35.8,9.2,0.9,26.65,2.9,200,1.65
station3,24-03-2022 11:39,42.7,7.5,0.3,28.98,2,185.6,1.95
station3,24-03-2022 11:59,49.5,7.2,0.2,29.72,5.1,124.7,1.86
station3,24-03-2022 12:19,88.4,6.4,0.2,27.03,1.4,238.1,1.45
station3,24-03-2022 12:39,37.4,6.6,0.5,25.33,3.8,259.5,1.51
station3,24-03-2022 12:59,94.6,6.6,0.5,35.2,4.4,251.1,1.88
station3,24-03-2022 13:19,82.8,7.8,0.9,24.62,3.4,105,1.11
station3,24-03-2022 13:39,43,8.7,0.6,34.43,3.3,280.7,1.53
station3,24-03-2022 13:59,71.5,8,0.2,31.88,1.1,267.3,1.4
station3,24-03-2022 14:19,60.8,9.1,0.7,23.48,5.2,180.6,1.55
station3,24-03-2022 14:39,69.7,7.8,0.3,35.08,6,231.5,1.18
station3,24-03-2022 14:59,67.2,6.6,0.3,27.24,5.5,175.6,0.96
station3,24-03-2022 15:19,72.4,6.4,0.8,29.8,4.9,146.2,1.91
station3,24-03-2022 15:39,44.6,7.5,0.9,25.31,2.9,265.6,1.56
station3,24-03-2022 15:59,75.9,8.7,0.2,38.71,5.9,210.2,1.88
station3,24-03-2022 16:19,64.5,7.4,0.9,28.87,4.3,123.3,1.49
station3,24-03-2022 16:39,40.5,8.8,1,24.64,5.6,221.3,0.85
station3,24-03-2022 16:59,80,8.1,0.6,37.99,1.3,173.2,1.02
station3,24-03-2022 17:19,69.3,6.4,0.4,29.2,3.7,201.5,1.72
station3,24-03-2022 17:39,74.4,7.8,0.2,37.17,1,247.3,1.89
station3,24-03-2022 17:59,91.4,8.5,0.6,33.05,5.7,165.6,1.88
station3,24-03-2022 18:19,97.6,9.2,0.6,32.88,4.2,293.1,1.79
station3,24-03-2022 18:39,48.6,8.5,1,27.56,2.3,132.4,1.17
station3,24-03-2022 18:59,60,8.6,0.9,36.65,1.5,152.8,0.89
station3,24-03-2022 19:19,79.7,6.9,1,30.12,5.3,285.6,1.14
station3,24-03-2022 19:39,35.3,7.8,0.8,35.66,5.6,218.5,1.09
station3,24-03-2022 19:59,65.4,6.9,0.7,29.04,3.2,279.5,0.82
station3,24-03-2022 20:19,46.9,7.9,0.8,22.19,2.2,108.8,1.37
station3,24-03-2022 20:39,74.9,7.6,0.7,34.24,1.5,134,0.88
station3,24-03-2022 20:59,66.4,9.2,0.5,21.19,3.2,275.3,1.62
station3,24-03-2022 21:19,44.2,8.5,0.7,24.62,4.3,217.5,0.8
station3,24-03-2022 21:39,86.6,8.6,0.4,22.96,5.7,117.8,0.91
station3,24-03-2022 21:59,74.4,7.8,0.5,21.46,6.2,256.5,1.04
station3,24-03-2022 22:19,90.7,9.1,0.7,35.8,5.9,295.7,1.49
station3,24-03-2022 22:39,92.2,7,0.3,22.2,6.2,263.2,1.93
